Source,Target,Type,Weight,book
Marillion,Willis-Wode,Undirected,4,1
Marq-Piper,Tywin-Lannister,Undirected,3,1
Meryn-Trant,ROBERT,Undirected,3,1
Meryn-Trant,Sandor-Clegane,Undirected,4,1
Meryn-Trant,Sansa-Stark,Undirected,5,1
Meryn-Trant,Syrio-Forel,Undirected,5,1
Mirri-Maz-Duur,Qotho,Undirected,9,1
Mord,Tyrion-Lannister,Undirected,20,1
Mordane,Myrcella-Baratheon,Undirected,12,1
Mordane,LITTLEFINGER,Undirected,3,1
Mordane,ROBERT,Undirected,7,1
Mordane,Sansa-Stark,Undirected,43,1
Morrec,Tyrion-Lannister,Undirected,5,1
Mycah,Sandor-Clegane,Undirected,5,1
Mycah,Sansa-Stark,Undirected,10,1
Myrcella-Baratheon,ROBERT,Undirected,3,1
Myrcella-Baratheon,Sansa-Stark,Undirected,8,1
Myrcella-Baratheon,Tommen-Baratheon,Undirected,6,1
Nan,ROBB,Undirected,4,1
Osha,ROBB,Undirected,3,1
LITTLEFINGER,Pycelle,Undirected,14,1
LITTLEFINGER,Renly-Baratheon,Undirected,12,1
LITTLEFINGER,ROBERT,Undirected,30,1
LITTLEFINGER,Rodrik-Cassel,Undirected,7,1
LITTLEFINGER,Sandor-Clegane,Undirected,3,1
LITTLEFINGER,Sansa-Stark,Undirected,8,1
LITTLEFINGER,Tomard,Undirected,4,1
LITTLEFINGER,Tyrion-Lannister,Undirected,11,1
LITTLEFINGER,VARYS,Undirected,29,1
Pycelle,Renly-Baratheon,Undirected,7,1
Pycelle,ROBERT,Undirected,26,1
Pycelle,Sansa-Stark,Undirected,8,1
Pycelle,Stannis-Baratheon,Undirected,3,1
Pycelle,Tywin-Lannister,Undirected,4,1
Pycelle,VARYS,Undirected,17,1
Pypar,Rast,Undirected,4,1
Pypar,SAM,Undirected,11,1
Pypar,Todder,Undirected,8,1
Qotho,Quaro,Undirected,4,1
Quaro,Rakharo,Undirected,6,1
Randyll-Tarly,SAM,Undirected,5,1
Rast,SAM,Undirected,3,1
Raymun-Darry,ROBERT,Undirected,8,1
Renly-Baratheon,ROBB,Undirected,3,1
Renly-Baratheon,ROBERT,Undirected,42,1
Renly-Baratheon,Sandor-Clegane,Undirected,7,1
Renly-Baratheon,Sansa-Stark,Undirected,5,1
Renly-Baratheon,Stannis-Baratheon,Undirected,19,1
Renly-Baratheon,Tyrion-Lannister,Undirected,4,1
Renly-Baratheon,VARYS,Undirected,9,1
Rhaegar-Targaryen,ROBERT,Undirected,22,1
Rhaegar-Targaryen,Sansa-Stark,Undirected,3,1
Rhaegar-Targaryen,Tywin-Lannister,Undirected,4,1
Rhaegar-Targaryen,Viserys-Targaryen,Undirected,5,1
Rickard-Karstark,ROBB,Undirected,9,1
Rickard-Karstark,Roose-Bolton,Undirected,3,1
Rickon-Stark,ROBB,Undirected,20,1
Rickon-Stark,Sansa-Stark,Undirected,8,1
Rickon-Stark,Tyrion-Lannister,Undirected,4,1
ROBB,ROBERT,Undirected,6,1
ROBB,Rodrik-Cassel,Undirected,15,1
ROBB,Roose-Bolton,Undirected,6,1
ROBB,SAM,Undirected,4,1
ROBB,Sansa-Stark,Undirected,13,1
ROBB,Stiv,Undirected,3,1
ROBB,Theon-Greyjoy,Undirected,37,1
ROBB,Torrhen-Karstark,Undirected,3,1
ROBB,Tyrion-Lannister,Undirected,11,1
ROBB,Tywin-Lannister,Undirected,9,1
ROBB,Walder-Frey,Undirected,7,1
ROBB,Wendel-Manderly,Undirected,3,1
ROBB,Yoren,Undirected,3,1
Robert-Arryn,Tyrion-Lannister,Undirected,9,1
ROBERT,Sandor-Clegane,Undirected,9,1
ROBERT,Sansa-Stark,Undirected,26,1
ROBERT,Stannis-Baratheon,Undirected,21,1
ROBERT,Tommen-Baratheon,Undirected,3,1
ROBERT,Tyrion-Lannister,Undirected,18,1
ROBERT,Tywin-Lannister,Undirected,13,1
ROBERT,VARYS,Undirected,36,1
ROBERT,Vayon-Poole,Undirected,3,1
ROBERT,Viserys-Targaryen,Undirected,7,1
Rodrik-Cassel,Theon-Greyjoy,Undirected,6,1
Rodrik-Cassel,Tyrion-Lannister,Undirected,10,1
Rodrik-Cassel,Willis-Wode,Undirected,7,1
Roose-Bolton,Tywin-Lannister,Undirected,4,1
Sandor-Clegane,Sansa-Stark,Undirected,23,1
Sandor-Clegane,Tyrion-Lannister,Undirected,5,1
Sansa-Stark,Stannis-Baratheon,Undirected,3,1
Sansa-Stark,Tomard,Undirected,3,1
Sansa-Stark,Tyrion-Lannister,Undirected,3,1
Sansa-Stark,VARYS,Undirected,4,1
Shae,Tyrion-Lannister,Undirected,12,1
Shagga,Timett,Undirected,4,1
Shagga,Tyrion-Lannister,Undirected,17,1
Shagga,Ulf-son-of-Umar,Undirected,4,1
Stannis-Baratheon,Tywin-Lannister,Undirected,4,1
Stannis-Baratheon,VARYS,Undirected,5,1
Stevron-Frey,Walder-Frey,Undirected,3,1
Theon-Greyjoy,Tyrion-Lannister,Undirected,3,1
Theon-Greyjoy,Tywin-Lannister,Undirected,3,1
Theon-Greyjoy,Walder-Frey,Undirected,4,1
Timett,Tyrion-Lannister,Undirected,3,1
Tommen-Baratheon,Tyrion-Lannister,Undirected,3,1
Tyrion-Lannister,Tywin-Lannister,Undirected,40,1
Tyrion-Lannister,Vardis-Egen,Undirected,9,1
Tyrion-Lannister,VARYS,Undirected,3,1
Tyrion-Lannister,Willis-Wode,Undirected,4,1
Tyrion-Lannister,Yoren,Undirected,10,1
Tywin-Lannister,VARYS,Undirected,4,1
Tywin-Lannister,Walder-Frey,Undirected,8,1
Waymar-Royce,Will-(prologue),Undirected,18,1
