Source,Target,Type,Weight,book
GENDRY,MERRIT,UNDIRECTED,3,3
GENDRY,ROBERT,UNDIRECTED,3,3
GENDRY,HOUND,UNDIRECTED,5,3
GENDRY,THOROS,UNDIRECTED,8,3
GENDRY,TOM-OF-SEVENSTREAMS,UNDIRECTED,10,3
GEROLD-HIGHTOWER,JAIME,UNDIRECTED,4,3
GEROLD-HIGHTOWER,LEWYN,UNDIRECTED,3,3
GILLY,JOJEN,UNDIRECTED,3,3
GILLY,JON,UNDIRECTED,8,3
GILLY,MANCE,UNDIRECTED,6,3
GILLY,MEERA,UNDIRECTED,3,3
GILLY,SAM,UNDIRECTED,35,3
GILLY,SMALL-PAUL,UNDIRECTED,3,3
GORNE,JON,UNDIRECTED,3,3
GRAZDAN-MO-ERAZ,MERO,UNDIRECTED,3,3
GREENBEARD,HARWIN,UNDIRECTED,4,3
GREENBEARD,LEM,UNDIRECTED,12,3
GREENBEARD,THOROS,UNDIRECTED,3,3
GREENBEARD,TOM-OF-SEVENSTREAMS,UNDIRECTED,4,3
MOUNTAIN,HELMAN-TALLHART,UNDIRECTED,3,3
MOUNTAIN,ILYN_PAYNE,UNDIRECTED,7,3
MOUNTAIN,JAIME,UNDIRECTED,7,3
MOUNTAIN,JOFFREY,UNDIRECTED,9,3
MOUNTAIN,MERYN_TRANT,UNDIRECTED,6,3
MOUNTAIN,OBERYN,UNDIRECTED,39,3
MOUNTAIN,POLLIVER,UNDIRECTED,11,3
MOUNTAIN,RAFFORD,UNDIRECTED,12,3
MOUNTAIN,ROBB,UNDIRECTED,4,3
MOUNTAIN,HOUND,UNDIRECTED,10,3
MOUNTAIN,TICKLER,UNDIRECTED,12,3
MOUNTAIN,TYRION,UNDIRECTED,23,3
MOUNTAIN,TYWIN,UNDIRECTED,5,3
GRENN,JEOR,UNDIRECTED,7,3
GRENN,JON,UNDIRECTED,30,3
GRENN,KEGS,UNDIRECTED,5,3
GRENN,OWEN,UNDIRECTED,4,3
GRENN,PYPAR,UNDIRECTED,28,3
GRENN,SAM,UNDIRECTED,43,3
GRENN,SMALL-PAUL,UNDIRECTED,3,3
GREY_WORM,JORAH,UNDIRECTED,4,3
GRIGG,JARL,UNDIRECTED,3,3
GRIGG,JON,UNDIRECTED,5,3
GRISEL,LITTLEFINGER,UNDIRECTED,3,3
GUNCER-SUNGLASS,MELISANDRE,UNDIRECTED,4,3
GYLES-ROSBY,JALABHAR-XHO,UNDIRECTED,4,3
HALDER,JON,UNDIRECTED,3,3
HALDER,TODDER,UNDIRECTED,3,3
HARETH-(MOLES-TOWN),JON,UNDIRECTED,8,3
HARETH-(MOLES-TOWN),KEGS,UNDIRECTED,3,3
HARETH-(MOLES-TOWN),MULLY,UNDIRECTED,3,3
HARETH-(MOLES-TOWN),SATIN,UNDIRECTED,5,3
HARETH-(MOLES-TOWN),SPARE-BOOT,UNDIRECTED,3,3
HARMA,JARL,UNDIRECTED,3,3
HARMA,JON,UNDIRECTED,7,3
HARMA,MANCE,UNDIRECTED,10,3
HARMA,RATTLESHIRT,UNDIRECTED,5,3
HARMA,STYR,UNDIRECTED,4,3
HARMA,TORMUND,UNDIRECTED,4,3
HARMA,VARAMYR,UNDIRECTED,3,3
HARMA,WEEPER,UNDIRECTED,3,3
HARWIN,LEM,UNDIRECTED,7,3
HARWIN,HOUND,UNDIRECTED,3,3
HELMAN-TALLHART,RANDYLL,UNDIRECTED,3,3
HELMAN-TALLHART,ROBETT-GLOVER,UNDIRECTED,4,3
HIGH_SEPTON-(TYRIONS),JOFFREY,UNDIRECTED,6,3
HIGH_SEPTON-(TYRIONS),PYCELLE,UNDIRECTED,3,3
HIGH_SEPTON-(TYRIONS),TYRION,UNDIRECTED,3,3
HOBB,JANOS,UNDIRECTED,4,3
HOBB,OTHELL_YARWYCK,UNDIRECTED,3,3
HOBB,OWEN,UNDIRECTED,3,3
HOBB,SAM,UNDIRECTED,3,3
HODOR,JOJEN,UNDIRECTED,24,3
HODOR,MEERA,UNDIRECTED,28,3
HOSTER,JAIME,UNDIRECTED,4,3
HOSTER,LOTHAR,UNDIRECTED,5,3
HOSTER,LYSA,UNDIRECTED,6,3
HOSTER,ROBB,UNDIRECTED,4,3
HOSTER,TANSY,UNDIRECTED,5,3
HOSTER,VYMAN,UNDIRECTED,4,3
HOT_PIE,LEM,UNDIRECTED,7,3
HOT_PIE,SHARNA,UNDIRECTED,3,3
HOT_PIE,TOM-OF-SEVENSTREAMS,UNDIRECTED,4,3
HUSBAND,LEM,UNDIRECTED,4,3
ILYN_PAYNE,JOFFREY,UNDIRECTED,9,3
ILYN_PAYNE,MERYN_TRANT,UNDIRECTED,6,3
ILYN_PAYNE,POLLIVER,UNDIRECTED,5,3
ILYN_PAYNE,RAFFORD,UNDIRECTED,6,3
ILYN_PAYNE,HOUND,UNDIRECTED,5,3
ILYN_PAYNE,TICKLER,UNDIRECTED,6,3
ILYN_PAYNE,TYRION,UNDIRECTED,6,3
IRRI,JHIQUI,UNDIRECTED,15,3
IRRI,JORAH,UNDIRECTED,3,3
IRRI,MISSANDEI,UNDIRECTED,4,3
JACK-BE-LUCKY,LEM,UNDIRECTED,5,3
JACK-BULWER,THOROS,UNDIRECTED,5,3
JAIME,JOFFREY,UNDIRECTED,21,3
JAIME,LEM,UNDIRECTED,6,3
JAIME,LORAS,UNDIRECTED,24,3
JAIME,LYSA,UNDIRECTED,3,3
JAIME,MERYN_TRANT,UNDIRECTED,9,3
JAIME,OBERYN,UNDIRECTED,3,3
JAIME,OSMUND-KETTLEBLACK,UNDIRECTED,5,3
JAIME,QYBURN,UNDIRECTED,21,3
JAIME,RENLY,UNDIRECTED,9,3
JAIME,RICKARD,UNDIRECTED,4,3
JAIME,ROBB,UNDIRECTED,17,3
JAIME,ROBERT,UNDIRECTED,18,3
JAIME,ROBIN-RYGER,UNDIRECTED,9,3
JAIME,ROOSE_BOLTON,UNDIRECTED,17,3
JAIME,RORGE,UNDIRECTED,9,3
JAIME,SANSA,UNDIRECTED,9,3
JAIME,SHAGWELL,UNDIRECTED,4,3
JAIME,STANNIS,UNDIRECTED,6,3
JAIME,THOROS,UNDIRECTED,3,3
JAIME,TOMMEN,UNDIRECTED,10,3
JAIME,TYRION,UNDIRECTED,33,3
JAIME,TYWIN,UNDIRECTED,16,3
JAIME,URSWYCK,UNDIRECTED,11,3
JAIME,VARGO-HOAT,UNDIRECTED,16,3
JAIME,VARYS,UNDIRECTED,5,3
JAIME,WALTON,UNDIRECTED,18,3
JANOS,JON,UNDIRECTED,10,3
JANOS,MANCE,UNDIRECTED,6,3
JANOS,OTHELL_YARWYCK,UNDIRECTED,9,3
JANOS,SAM,UNDIRECTED,7,3
JANOS,STANNIS,UNDIRECTED,4,3
JANOS,TYRION,UNDIRECTED,5,3
JARL,JON,UNDIRECTED,21,3
JARL,MANCE,UNDIRECTED,8,3
JARL,RATTLESHIRT,UNDIRECTED,6,3
JARL,STYR,UNDIRECTED,16,3
JARL,VAL,UNDIRECTED,5,3
JARL,YGRITTE,UNDIRECTED,6,3
JASON-MALLISTER,TYTOS-BLACKWOOD,UNDIRECTED,3,3
JEOR,JON,UNDIRECTED,19,3
JEOR,LARK,UNDIRECTED,3,3
JEOR,OTHELL_YARWYCK,UNDIRECTED,3,3
JEOR,QHORIN_HALFHAND,UNDIRECTED,6,3
JEOR,SAM,UNDIRECTED,23,3
JEOR,SMALL-PAUL,UNDIRECTED,3,3
JEOR,THOREN-SMALLWOOD,UNDIRECTED,8,3
JEOR,TYRION,UNDIRECTED,4,3
JEYNE-WESTERLING,LOTHAR,UNDIRECTED,4,3
JEYNE-WESTERLING,ROBB,UNDIRECTED,21,3
JEYNE-WESTERLING,WALDER,UNDIRECTED,5,3
JHIQUI,JORAH,UNDIRECTED,5,3
JHIQUI,MISSANDEI,UNDIRECTED,5,3
JHOGO,RAKHARO,UNDIRECTED,4,3
JOANNA,TYWIN,UNDIRECTED,4,3
JOFFREY,JON,UNDIRECTED,4,3
JOFFREY,KEVAN,UNDIRECTED,11,3
JOFFREY,LORAS,UNDIRECTED,12,3
JOFFREY,MACE,UNDIRECTED,10,3
JOFFREY,MANCE,UNDIRECTED,5,3
JOFFREY,MARGAERY,UNDIRECTED,44,3
JOFFREY,MELISANDRE,UNDIRECTED,4,3
JOFFREY,MERYN_TRANT,UNDIRECTED,12,3
JOFFREY,MYCAH,UNDIRECTED,3,3
JOFFREY,MYRCELLA,UNDIRECTED,6,3
JOFFREY,OBERYN,UNDIRECTED,8,3
JOFFREY,OLENNA-REDWYNE,UNDIRECTED,3,3
JOFFREY,OSMUND-KETTLEBLACK,UNDIRECTED,9,3
JOFFREY,PAXTER-REDWYNE,UNDIRECTED,5,3
JOFFREY,LITTLEFINGER,UNDIRECTED,8,3
JOFFREY,POLLIVER,UNDIRECTED,6,3
JOFFREY,PYCELLE,UNDIRECTED,9,3
JOFFREY,RAFFORD,UNDIRECTED,6,3
JOFFREY,RENLY,UNDIRECTED,5,3
JOFFREY,ROBB,UNDIRECTED,14,3
JOFFREY,ROBERT,UNDIRECTED,9,3
JOFFREY,HOUND,UNDIRECTED,16,3
JOFFREY,SANSA,UNDIRECTED,53,3
JOFFREY,SELYSE-FLORENT,UNDIRECTED,3,3
JOFFREY,SHAE,UNDIRECTED,3,3
JOFFREY,SHIREEN,UNDIRECTED,3,3
JOFFREY,STANNIS,UNDIRECTED,17,3
JOFFREY,TICKLER,UNDIRECTED,6,3
JOFFREY,TOMMEN,UNDIRECTED,20,3
JOFFREY,TYRION,UNDIRECTED,95,3
JOFFREY,TYWIN,UNDIRECTED,23,3
JOFFREY,VARYS,UNDIRECTED,6,3
JOJEN,MEERA,UNDIRECTED,34,3
JOJEN,SAM,UNDIRECTED,10,3
JON_ARRYN,LYSA,UNDIRECTED,4,3
JON_ARRYN,ROBERT,UNDIRECTED,3,3
JON_ARRYN,ROBERT,UNDIRECTED,4,3
JON,KEGS,UNDIRECTED,5,3
JON,MAG-MAR-TUN-DOH-WEG,UNDIRECTED,3,3
JON,MANCE,UNDIRECTED,83,3
JON,MELISANDRE,UNDIRECTED,9,3
JON,MULLY,UNDIRECTED,4,3
JON,ORELL,UNDIRECTED,6,3
JON,OWEN,UNDIRECTED,14,3
JON,PYPAR,UNDIRECTED,27,3
JON,QHORIN_HALFHAND,UNDIRECTED,23,3
JON,RATTLESHIRT,UNDIRECTED,23,3
JON,ROBB,UNDIRECTED,12,3
JON,ROBERT,UNDIRECTED,5,3
JON,RYK,UNDIRECTED,11,3
JON,SAM,UNDIRECTED,50,3
JON,SATIN,UNDIRECTED,33,3
JON,SPARE-BOOT,UNDIRECTED,5,3
JON,STANNIS,UNDIRECTED,12,3
JON,STYR,UNDIRECTED,40,3
JON,THEON,UNDIRECTED,8,3
JON,TORMUND,UNDIRECTED,23,3
JON,VAL,UNDIRECTED,11,3
JON,VARAMYR,UNDIRECTED,7,3
JON,YGRITTE,UNDIRECTED,54,3
JON,ZEI,UNDIRECTED,3,3
GREATJON_UMBER,JON-UMBER-(SMALLJON),UNDIRECTED,4,3
GREATJON_UMBER,MAEGE,UNDIRECTED,3,3
GREATJON_UMBER,RICKARD,UNDIRECTED,7,3
GREATJON_UMBER,ROBB,UNDIRECTED,15,3
GREATJON_UMBER,ROBIN-FLINT,UNDIRECTED,3,3
GREATJON_UMBER,WALDER,UNDIRECTED,4,3
GREATJON_UMBER,WENDEL-MANDERLY,UNDIRECTED,3,3
JON-UMBER-(SMALLJON),ROBB,UNDIRECTED,5,3
JONOTHOR-DARRY,LEWYN,UNDIRECTED,3,3
JONOTHOR-DARRY,OSWELL-WHENT,UNDIRECTED,3,3
JORAH,MERO,UNDIRECTED,9,3
JORAH,MISSANDEI,UNDIRECTED,3,3
JORAH,RHAEGAR,UNDIRECTED,5,3
JORAMUN,MANCE,UNDIRECTED,3,3
KEGS,OWEN,UNDIRECTED,5,3
KEGS,PYPAR,UNDIRECTED,3,3
KEGS,SATIN,UNDIRECTED,4,3
KEGS,SPARE-BOOT,UNDIRECTED,4,3
KELLA,SANSA,UNDIRECTED,3,3
KEVAN,LANCEL,UNDIRECTED,7,3
KEVAN,PYCELLE,UNDIRECTED,3,3
KEVAN,SANSA,UNDIRECTED,5,3
KEVAN,TOMMEN,UNDIRECTED,3,3
KEVAN,TYRION,UNDIRECTED,11,3
KEVAN,TYWIN,UNDIRECTED,15,3
KEVAN,VARYS,UNDIRECTED,5,3
KEVAN,WILLEM,UNDIRECTED,3,3
KHORANE-SATHMANTES,SALLADHOR-SAAN,UNDIRECTED,4,3
KHORANE-SATHMANTES,STANNIS,UNDIRECTED,3,3
LAMPREY,PORRIDGE,UNDIRECTED,3,3
LARK,SAM,UNDIRECTED,3,3
LARK,SMALL-PAUL,UNDIRECTED,8,3
LARK,SOFTFOOT,UNDIRECTED,3,3
LEM,HOUND,UNDIRECTED,5,3
LEM,SHARNA,UNDIRECTED,3,3
LEM,TANSY,UNDIRECTED,3,3
LEM,THOROS,UNDIRECTED,13,3
LEM,TOM-OF-SEVENSTREAMS,UNDIRECTED,21,3
LEWYN,OSWELL-WHENT,UNDIRECTED,3,3
LOLLYS-STOKEWORTH,SHAE,UNDIRECTED,5,3
LOLLYS-STOKEWORTH,SYMON-SILVER-TONGUE,UNDIRECTED,3,3
LOLLYS-STOKEWORTH,TANDA-STOKEWORTH,UNDIRECTED,7,3
LOLLYS-STOKEWORTH,TYRION,UNDIRECTED,8,3
LOLLYS-STOKEWORTH,VARYS,UNDIRECTED,5,3
LORAS,MARGAERY,UNDIRECTED,10,3
LORAS,OLENNA-REDWYNE,UNDIRECTED,5,3
LORAS,OSMUND-KETTLEBLACK,UNDIRECTED,4,3
LORAS,RENLY,UNDIRECTED,8,3
LORAS,SANSA,UNDIRECTED,13,3
LORAS,TYRION,UNDIRECTED,10,3
LORAS,WILLAS,UNDIRECTED,4,3
LOTHAR,MARQ-PIPER,UNDIRECTED,3,3
LOTHAR,MERRETT,UNDIRECTED,3,3
LOTHAR,ROBB,UNDIRECTED,12,3
LOTHAR,ROOSE_BOLTON,UNDIRECTED,3,3
LOTHAR,ROSLIN,UNDIRECTED,4,3
LOTHAR,WALDER,UNDIRECTED,6,3
LOTHAR,WALDER-RIVERS,UNDIRECTED,3,3
LOTHOR-BRUNE,LITTLEFINGER,UNDIRECTED,5,3
LOTHOR-BRUNE,SANSA,UNDIRECTED,6,3
LUWIN,NAN,UNDIRECTED,5,3
LYSA,MARILLION,UNDIRECTED,10,3
LYSA,MATHIS-ROWAN,UNDIRECTED,3,3
LYSA,LITTLEFINGER,UNDIRECTED,29,3
LYSA,ROBERT,UNDIRECTED,7,3
LYSA,ROBERT,UNDIRECTED,3,3
LYSA,SANSA,UNDIRECTED,35,3
LYSA,TANSY,UNDIRECTED,3,3
LYSA,TYRION,UNDIRECTED,6,3
LYSA,TYWIN,UNDIRECTED,4,3
MACE,MARGAERY,UNDIRECTED,5,3
MACE,OBERYN,UNDIRECTED,15,3
MACE,OLENNA-REDWYNE,UNDIRECTED,3,3
MACE,PAXTER-REDWYNE,UNDIRECTED,4,3
MACE,SANSA,UNDIRECTED,9,3
MACE,STANNIS,UNDIRECTED,5,3
MACE,TYRION,UNDIRECTED,15,3
MACE,TYWIN,UNDIRECTED,10,3
MACE,WILLAS,UNDIRECTED,4,3
MAEGE,ROBB,UNDIRECTED,3,3
MAEGOR,VARYS,UNDIRECTED,3,3
MALLADOR-LOCKE,THOREN-SMALLWOOD,UNDIRECTED,4,3
MANCE,PYPAR,UNDIRECTED,4,3
MANCE,QHORIN_HALFHAND,UNDIRECTED,9,3
MANCE,RATTLESHIRT,UNDIRECTED,12,3
MANCE,SAM,UNDIRECTED,10,3
MANCE,STYR,UNDIRECTED,14,3
MANCE,THOREN-SMALLWOOD,UNDIRECTED,4,3
MANCE,TORMUND,UNDIRECTED,20,3
MANCE,VAL,UNDIRECTED,8,3
MANCE,VARAMYR,UNDIRECTED,6,3
MANCE,YGRITTE,UNDIRECTED,14,3
MANDON-MOORE,TYRION,UNDIRECTED,3,3
MANDON-MOORE,VARYS,UNDIRECTED,3,3
MARGAERY,OLENNA-REDWYNE,UNDIRECTED,4,3
MARGAERY,RENLY,UNDIRECTED,6,3
MARGAERY,SANSA,UNDIRECTED,34,3
MARGAERY,TOMMEN,UNDIRECTED,5,3
MARGAERY,TYRION,UNDIRECTED,10,3
MARGAERY,WILLAS,UNDIRECTED,5,3
MARILLION,ROBERT,UNDIRECTED,3,3
MARILLION,SANSA,UNDIRECTED,12,3
MARQ-PIPER,ROBB,UNDIRECTED,3,3
MARTYN,TYWIN,UNDIRECTED,3,3
MARTYN,WILLEM,UNDIRECTED,3,3
MATHIS-ROWAN,PAXTER-REDWYNE,UNDIRECTED,8,3
MEERA,SAM,UNDIRECTED,5,3
MEGGA,SANSA,UNDIRECTED,6,3
MELISANDRE,SALLADHOR-SAAN,UNDIRECTED,6,3
MELISANDRE,SAM,UNDIRECTED,7,3
MELISANDRE,SELYSE-FLORENT,UNDIRECTED,9,3
MELISANDRE,STANNIS,UNDIRECTED,38,3
MERRETT,LITTLEFINGER,UNDIRECTED,3,3
MERYN_TRANT,OSMUND-KETTLEBLACK,UNDIRECTED,4,3
MERYN_TRANT,POLLIVER,UNDIRECTED,5,3
MERYN_TRANT,RAFFORD,UNDIRECTED,6,3
MERYN_TRANT,HOUND,UNDIRECTED,5,3
MERYN_TRANT,SANSA,UNDIRECTED,3,3
MERYN_TRANT,TICKLER,UNDIRECTED,6,3
MERYN_TRANT,TYRION,UNDIRECTED,5,3
MORDANE,SANSA,UNDIRECTED,4,3
MULLY,OWEN,UNDIRECTED,3,3
MULLY,SATIN,UNDIRECTED,4,3
MULLY,SPARE-BOOT,UNDIRECTED,3,3
MUNDA,TORMUND,UNDIRECTED,4,3
MYCAH,HOUND,UNDIRECTED,6,3
MYRCELLA,SANSA,UNDIRECTED,4,3
MYRCELLA,TOMMEN,UNDIRECTED,7,3
MYRCELLA,TYRION,UNDIRECTED,4,3
NAGE,WALTON,UNDIRECTED,3,3
OBERYN,SANSA,UNDIRECTED,3,3
OBERYN,TYRION,UNDIRECTED,41,3
OBERYN,TYWIN,UNDIRECTED,9,3
OBERYN,VISERYS,UNDIRECTED,4,3
OLENNA-REDWYNE,SANSA,UNDIRECTED,12,3
OLENNA-REDWYNE,TYRION,UNDIRECTED,3,3
OLYVAR,ROBB,UNDIRECTED,8,3
OLYVAR,RYMAN,UNDIRECTED,4,3
ORELL,YGRITTE,UNDIRECTED,3,3
OSMUND-KETTLEBLACK,SANSA,UNDIRECTED,4,3
OSMUND-KETTLEBLACK,TYRION,UNDIRECTED,5,3
OSWELL-KETTLEBLACK,LITTLEFINGER,UNDIRECTED,4,3
OSWELL-KETTLEBLACK,SANSA,UNDIRECTED,5,3
OTHELL_YARWYCK,PYPAR,UNDIRECTED,3,3
OTTYN-WYTHERS,THOREN-SMALLWOOD,UNDIRECTED,6,3
OWEN,PYPAR,UNDIRECTED,4,3
OWEN,ROBERT,UNDIRECTED,3,3
OWEN,SATIN,UNDIRECTED,4,3
OWEN,SPARE-BOOT,UNDIRECTED,4,3
PATCHFACE,SHIREEN,UNDIRECTED,3,3
PAXTER-REDWYNE,TYRION,UNDIRECTED,4,3
PERWYN,ROBB,UNDIRECTED,3,3
LITTLEFINGER,ROBB,UNDIRECTED,6,3
LITTLEFINGER,ROBERT,UNDIRECTED,4,3
LITTLEFINGER,ROOSE_BOLTON,UNDIRECTED,3,3
LITTLEFINGER,SANSA,UNDIRECTED,31,3
LITTLEFINGER,TYRION,UNDIRECTED,14,3
LITTLEFINGER,TYWIN,UNDIRECTED,5,3
LITTLEFINGER,YOHN_ROYCE,UNDIRECTED,3,3
PETYR,RYMAN,UNDIRECTED,4,3
PETYR,WALDER,UNDIRECTED,4,3
PODRICK,SANSA,UNDIRECTED,7,3
PODRICK,TYRION,UNDIRECTED,27,3
PODRICK,TYWIN,UNDIRECTED,4,3
POLLIVER,RAFFORD,UNDIRECTED,10,3
POLLIVER,HOUND,UNDIRECTED,19,3
POLLIVER,SANSA,UNDIRECTED,3,3
POLLIVER,TICKLER,UNDIRECTED,16,3
PRENDAHL-NA-GHEZN,SALLOR,UNDIRECTED,6,3
PYCELLE,TYRION,UNDIRECTED,12,3
PYCELLE,TYWIN,UNDIRECTED,5,3
PYCELLE,VARYS,UNDIRECTED,5,3
PYLOS,SHIREEN,UNDIRECTED,4,3
PYLOS,STANNIS,UNDIRECTED,4,3
PYPAR,SAM,UNDIRECTED,15,3
PYPAR,SATIN,UNDIRECTED,4,3
QHORIN_HALFHAND,RAGWYLE,UNDIRECTED,3,3
QHORIN_HALFHAND,RATTLESHIRT,UNDIRECTED,7,3
QHORIN_HALFHAND,SAM,UNDIRECTED,3,3
QHORIN_HALFHAND,YGRITTE,UNDIRECTED,5,3
QYBURN,ROOSE_BOLTON,UNDIRECTED,3,3
QYBURN,WALTON,UNDIRECTED,4,3
RAFFORD,HOUND,UNDIRECTED,7,3
RAFFORD,TICKLER,UNDIRECTED,10,3
RAMSAY,ROBB,UNDIRECTED,4,3
RAMSAY,ROOSE_BOLTON,UNDIRECTED,4,3
RANDYLL,ROBETT-GLOVER,UNDIRECTED,3,3
RATTLESHIRT,RYK,UNDIRECTED,4,3
RATTLESHIRT,STYR,UNDIRECTED,8,3
RATTLESHIRT,TORMUND,UNDIRECTED,5,3
RATTLESHIRT,WEEPER,UNDIRECTED,5,3
RATTLESHIRT,YGRITTE,UNDIRECTED,11,3
RAYNALD-WESTERLING,ROBB,UNDIRECTED,8,3
RAYNALD-WESTERLING,ROLLAM-WESTERLING,UNDIRECTED,3,3
RENLY,ROBERT,UNDIRECTED,4,3
RENLY,SANSA,UNDIRECTED,4,3
RENLY,STANNIS,UNDIRECTED,17,3
RENLY,TYRION,UNDIRECTED,5,3
RENLY,VARYS,UNDIRECTED,4,3
RHAEGAR,RHAELLA,UNDIRECTED,3,3
RHAEGAR,ROBERT,UNDIRECTED,8,3
RHAEGAR,VISERYS,UNDIRECTED,7,3
RHAELLA,VISERYS,UNDIRECTED,3,3
RICKARD,ROBB,UNDIRECTED,16,3
RICKON,ROBB,UNDIRECTED,13,3
RICKON,SANSA,UNDIRECTED,7,3
RICKON,THEON,UNDIRECTED,8,3
ROBB,ROBIN-FLINT,UNDIRECTED,3,3
ROBB,ROLLAM-WESTERLING,UNDIRECTED,4,3
ROBB,ROLPH-SPICER,UNDIRECTED,5,3
ROBB,ROOSE_BOLTON,UNDIRECTED,11,3
ROBB,ROSLIN,UNDIRECTED,4,3
ROBB,RYMAN,UNDIRECTED,8,3
ROBB,SANSA,UNDIRECTED,17,3
ROBB,STANNIS,UNDIRECTED,4,3
ROBB,STEVRON_FREY,UNDIRECTED,4,3
ROBB,SYBELL-SPICER,UNDIRECTED,3,3
ROBB,THEON,UNDIRECTED,11,3
ROBB,TRISTIFER-IV-MUDD,UNDIRECTED,3,3
ROBB,TYRION,UNDIRECTED,15,3
ROBB,TYWIN,UNDIRECTED,15,3
ROBB,UTHERYDES-WAYN,UNDIRECTED,3,3
ROBB,WALDER,UNDIRECTED,27,3
ROBB,WALDER-RIVERS,UNDIRECTED,4,3
ROBB,WILLEM,UNDIRECTED,3,3
ROBERT,SANSA,UNDIRECTED,9,3
ROBERT,HOUND,UNDIRECTED,5,3
ROBERT,SANSA,UNDIRECTED,3,3
ROBERT,STANNIS,UNDIRECTED,7,3
ROBERT,THOROS,UNDIRECTED,6,3
ROBERT,TYRION,UNDIRECTED,8,3
ROBERT,TYWIN,UNDIRECTED,9,3
ROBERT,VARYS,UNDIRECTED,4,3
ROBERT,VISERYS,UNDIRECTED,6,3
ROBIN-FLINT,WENDEL-MANDERLY,UNDIRECTED,3,3
ROOSE_BOLTON,RYMAN,UNDIRECTED,3,3
ROOSE_BOLTON,TYRION,UNDIRECTED,6,3
ROOSE_BOLTON,TYWIN,UNDIRECTED,4,3
ROOSE_BOLTON,VARGO-HOAT,UNDIRECTED,6,3
ROOSE_BOLTON,WALTON,UNDIRECTED,6,3
RORGE,SHAGWELL,UNDIRECTED,4,3
RORGE,VARGO-HOAT,UNDIRECTED,3,3
RORGE,ZOLLO,UNDIRECTED,5,3
ROSLIN,WALDER,UNDIRECTED,6,3
RYK,TORMUND,UNDIRECTED,6,3
RYK,YGRITTE,UNDIRECTED,8,3
RYMAN,STEVRON_FREY,UNDIRECTED,4,3
SALLADHOR-SAAN,STANNIS,UNDIRECTED,6,3
SAM,SMALL-PAUL,UNDIRECTED,19,3
SAM,STANNIS,UNDIRECTED,18,3
HOUND,SANSA,UNDIRECTED,8,3
HOUND,THOROS,UNDIRECTED,13,3
HOUND,TICKLER,UNDIRECTED,14,3
HOUND,TYRION,UNDIRECTED,4,3
SANSA,SHAE,UNDIRECTED,8,3
SANSA,TANDA-STOKEWORTH,UNDIRECTED,3,3
SANSA,TOMMEN,UNDIRECTED,3,3
SANSA,TYRION,UNDIRECTED,78,3
SANSA,TYSHA,UNDIRECTED,3,3
SANSA,TYWIN,UNDIRECTED,3,3
SANSA,VARYS,UNDIRECTED,4,3
SANSA,WILLAS,UNDIRECTED,5,3
SATIN,SPARE-BOOT,UNDIRECTED,4,3
SELYSE-FLORENT,STANNIS,UNDIRECTED,12,3
SHAE,SYMON-SILVER-TONGUE,UNDIRECTED,3,3
SHAE,TANDA-STOKEWORTH,UNDIRECTED,3,3
SHAE,TYRION,UNDIRECTED,23,3
SHAE,VARYS,UNDIRECTED,11,3
SHARNA,TOM-OF-SEVENSTREAMS,UNDIRECTED,3,3
SHIREEN,STANNIS,UNDIRECTED,3,3
SHIREEN,TOMMEN,UNDIRECTED,3,3
SIMON-TOYNE,SMILING-KNIGHT,UNDIRECTED,3,3
STANNIS,TOMMEN,UNDIRECTED,3,3
STANNIS,TYRION,UNDIRECTED,7,3
STANNIS,TYWIN,UNDIRECTED,15,3
STYR,TORMUND,UNDIRECTED,5,3
STYR,YGRITTE,UNDIRECTED,9,3
SYMON-SILVER-TONGUE,TYRION,UNDIRECTED,7,3
TANDA-STOKEWORTH,TYRION,UNDIRECTED,5,3
TANSY,TOM-OF-SEVENSTREAMS,UNDIRECTED,3,3
TION,WILLEM,UNDIRECTED,6,3
TOMMEN,TYRION,UNDIRECTED,8,3
TOMMEN,TYWIN,UNDIRECTED,5,3
TORMUND,YGRITTE,UNDIRECTED,11,3
TYRION,TYSHA,UNDIRECTED,3,3
TYRION,TYWIN,UNDIRECTED,44,3
TYRION,VARYS,UNDIRECTED,27,3
TYRION,VISERYS,UNDIRECTED,4,3
TYRION,WILLAS,UNDIRECTED,5,3
TYWIN,VARYS,UNDIRECTED,5,3
TYWIN,WALDER,UNDIRECTED,4,3
VARGO-HOAT,ZOLLO,UNDIRECTED,3,3
