Source,Target,Type,Weight,book
JOSMYN-PECKLEDON,PIA,UNDIRECTED,6,4
KEVAN,LANCEL,UNDIRECTED,10,4
KEVAN,STANNIS,UNDIRECTED,3,4
KEVAN,TOMMEN,UNDIRECTED,6,4
KEVAN,TYRION,UNDIRECTED,4,4
KEVAN,TYWIN,UNDIRECTED,5,4
KINDLY-MAN,WAIF,UNDIRECTED,7,4
KOJJA-MO,SAM,UNDIRECTED,8,4
LAMBERT-TURNBERRY,TALLAD,UNDIRECTED,3,4
LANCEL,MOON-BOY,UNDIRECTED,11,4
LANCEL,OSMUND-KETTLEBLACK,UNDIRECTED,13,4
LEO,PATE-(NOVICE),UNDIRECTED,8,4
LEO,ROONE,UNDIRECTED,3,4
LEO,SAM,UNDIRECTED,3,4
LOLLYS-STOKEWORTH,TANDA-STOKEWORTH,UNDIRECTED,4,4
LORAS,MARGAERY,UNDIRECTED,21,4
LORAS,OSMUND-KETTLEBLACK,UNDIRECTED,13,4
LORAS,TOMMEN,UNDIRECTED,13,4
LORAS,TYRION,UNDIRECTED,3,4
LOTHOR-BRUNE,MYA-STONE,UNDIRECTED,6,4
LOTHOR-BRUNE,LITTLEFINGER,UNDIRECTED,3,4
LOTHOR-BRUNE,ROBERT,UNDIRECTED,4,4
LOTHOR-BRUNE,SANSA,UNDIRECTED,3,4
LUCAS-CODD,RED-OARSMAN,UNDIRECTED,3,4
LUCAS-CODD,TORWOLD-BROWNTOOTH,UNDIRECTED,3,4
LUWIN,NAN,UNDIRECTED,3,4
LYN-CORBRAY,LYONEL-CORBRAY,UNDIRECTED,4,4
LYN-CORBRAY,LITTLEFINGER,UNDIRECTED,4,4
LYN-CORBRAY,ROBERT,UNDIRECTED,6,4
LYONEL-CORBRAY,LITTLEFINGER,UNDIRECTED,3,4
LYSA,MARILLION,UNDIRECTED,5,4
LYSA,NESTOR-ROYCE,UNDIRECTED,12,4
LYSA,LITTLEFINGER,UNDIRECTED,14,4
LYSA,ROBERT,UNDIRECTED,8,4
LYSA,SANSA,UNDIRECTED,6,4
MACE,MARGAERY,UNDIRECTED,6,4
MACE,MATHIS-ROWAN,UNDIRECTED,3,4
MACE,OLENNA-REDWYNE,UNDIRECTED,4,4
MACE,STANNIS,UNDIRECTED,4,4
MACE,TOMMEN,UNDIRECTED,10,4
MACE,TYRION,UNDIRECTED,3,4
MACE,TYWIN,UNDIRECTED,4,4
MADDY,MYA-STONE,UNDIRECTED,4,4
MADDY,ROBERT,UNDIRECTED,7,4
MADDY,SANSA,UNDIRECTED,3,4
MAEGOR,TOMMEN,UNDIRECTED,5,4
MAGGY,MELARA-HETHERSPOON,UNDIRECTED,3,4
MANFREY,RICASSO,UNDIRECTED,4,4
MARGAERY,MEGGA,UNDIRECTED,9,4
MARGAERY,OLENNA-REDWYNE,UNDIRECTED,3,4
MARGAERY,ORTON-MERRYWEATHER,UNDIRECTED,4,4
MARGAERY,OSMUND-KETTLEBLACK,UNDIRECTED,8,4
MARGAERY,OSNEY-KETTLEBLACK,UNDIRECTED,14,4
MARGAERY,QYBURN,UNDIRECTED,6,4
MARGAERY,ROBERT,UNDIRECTED,5,4
MARGAERY,SANSA,UNDIRECTED,3,4
MARGAERY,SENELLE,UNDIRECTED,3,4
MARGAERY,TAENA-OF-MYR,UNDIRECTED,15,4
MARGAERY,TALLAD,UNDIRECTED,3,4
MARGAERY,TOMMEN,UNDIRECTED,46,4
MARGAERY,WILLAS,UNDIRECTED,3,4
MARILLION,LITTLEFINGER,UNDIRECTED,5,4
MARWYN,SAM,UNDIRECTED,6,4
MELDRED-MERLYN,VICTARION,UNDIRECTED,3,4
MELISANDRE,STANNIS,UNDIRECTED,3,4
MELLEI,MORRA,UNDIRECTED,5,4
MERIBALD,NARBERT,UNDIRECTED,4,4
MERIBALD,PODRICK,UNDIRECTED,14,4
MERYN_TRANT,OSMUND-KETTLEBLACK,UNDIRECTED,9,4
MERYN_TRANT,RAFFORD,UNDIRECTED,4,4
MOLLANDER,PATE-(NOVICE),UNDIRECTED,3,4
MOLLANDER,ROONE,UNDIRECTED,7,4
MOON-BOY,OSMUND-KETTLEBLACK,UNDIRECTED,12,4
MURENMURE,THEON,UNDIRECTED,3,4
MYA-STONE,MYRANDA-ROYCE,UNDIRECTED,6,4
MYA-STONE,ROBERT,UNDIRECTED,9,4
MYRANDA-ROYCE,ROBERT,UNDIRECTED,4,4
MYRANDA-ROYCE,SANSA,UNDIRECTED,3,4
MYRCELLA,SYLVA-SANTAGAR,UNDIRECTED,4,4
MYRCELLA,TOMMEN,UNDIRECTED,3,4
MYRCELLA,TRYSTANE,UNDIRECTED,6,4
MYRCELLA,TYRION,UNDIRECTED,4,4
NESTOR-ROYCE,LITTLEFINGER,UNDIRECTED,17,4
NESTOR-ROYCE,ROBERT,UNDIRECTED,7,4
NESTOR-ROYCE,SANSA,UNDIRECTED,13,4
NESTOR-ROYCE,YOHN_ROYCE,UNDIRECTED,3,4
NUTE,RALF-STONEHOUSE,UNDIRECTED,3,4
NUTE,RODRIK-HARLAW,UNDIRECTED,6,4
NUTE,VICTARION,UNDIRECTED,11,4
NYMERIA,OBARA,UNDIRECTED,9,4
NYMERIA,TYENE,UNDIRECTED,6,4
OBARA,TYENE,UNDIRECTED,10,4
OBERYN,TYENE,UNDIRECTED,3,4
ORTON-MERRYWEATHER,LITTLEFINGER,UNDIRECTED,5,4
ORTON-MERRYWEATHER,PYCELLE,UNDIRECTED,5,4
ORTON-MERRYWEATHER,STANNIS,UNDIRECTED,3,4
ORTON-MERRYWEATHER,TAENA-OF-MYR,UNDIRECTED,4,4
ORTON-MERRYWEATHER,TOMMEN,UNDIRECTED,3,4
OSFRYD-KETTLEBLACK,OSMUND-KETTLEBLACK,UNDIRECTED,4,4
OSFRYD-KETTLEBLACK,OSNEY-KETTLEBLACK,UNDIRECTED,6,4
OSMUND-KETTLEBLACK,OSNEY-KETTLEBLACK,UNDIRECTED,6,4
OSMUND-KETTLEBLACK,PYCELLE,UNDIRECTED,3,4
OSMUND-KETTLEBLACK,QYBURN,UNDIRECTED,3,4
OSMUND-KETTLEBLACK,TOMMEN,UNDIRECTED,6,4
OSMUND-KETTLEBLACK,TYRION,UNDIRECTED,6,4
OSNEY-KETTLEBLACK,STANNIS,UNDIRECTED,3,4
OSNEY-KETTLEBLACK,TAENA-OF-MYR,UNDIRECTED,3,4
OSNEY-KETTLEBLACK,TOMMEN,UNDIRECTED,6,4
PATE-(NOVICE),QUILL,UNDIRECTED,4,4
PATE-(NOVICE),ROSEY,UNDIRECTED,9,4
PATE-(NOVICE),WALGRAVE,UNDIRECTED,10,4
PATE-(WHIPPING-BOY),TOMMEN,UNDIRECTED,4,4
PAXTER-REDWYNE,SAM,UNDIRECTED,4,4
LITTLEFINGER,PYCELLE,UNDIRECTED,4,4
LITTLEFINGER,ROBERT,UNDIRECTED,22,4
LITTLEFINGER,SANSA,UNDIRECTED,18,4
LITTLEFINGER,SYMOND-TEMPLETON,UNDIRECTED,5,4
LITTLEFINGER,TYRION,UNDIRECTED,5,4
LITTLEFINGER,YOHN_ROYCE,UNDIRECTED,12,4
PIA,QYBURN,UNDIRECTED,3,4
PIA,TYRION,UNDIRECTED,3,4
PUCKENS,PYCELLE,UNDIRECTED,3,4
PUCKENS,SHORTEAR,UNDIRECTED,3,4
PYCELLE,QYBURN,UNDIRECTED,10,4
PYCELLE,STANNIS,UNDIRECTED,6,4
PYCELLE,TYWIN,UNDIRECTED,4,4
PYCELLE,VARYS,UNDIRECTED,4,4
PYCELLE,WALDER,UNDIRECTED,3,4
PYG,SHAGWELL,UNDIRECTED,8,4
PYG,TIMEON,UNDIRECTED,7,4
PYG,VARGO-HOAT,UNDIRECTED,3,4
PYPAR,SAM,UNDIRECTED,3,4
QHORIN_HALFHAND,SAM,UNDIRECTED,3,4
QUELLON,VICTARION,UNDIRECTED,4,4
QUENTYN,TRYSTANE,UNDIRECTED,3,4
QUHURU-MO,SAM,UNDIRECTED,4,4
QUHURU-MO,XHONDO,UNDIRECTED,4,4
QYBURN,STANNIS,UNDIRECTED,3,4
RALF-(LIMPER),VICTARION,UNDIRECTED,4,4
RALF-STONEHOUSE,VICTARION,UNDIRECTED,3,4
RANDYLL,SAM,UNDIRECTED,4,4
RAYNARD,TORBERT,UNDIRECTED,4,4
RENLY,ROBERT,UNDIRECTED,5,4
RENLY,SANSA,UNDIRECTED,3,4
RENLY,STANNIS,UNDIRECTED,4,4
RENNIFER-LONGWATERS,RUGEN,UNDIRECTED,3,4
RHAEGAR,ROBERT,UNDIRECTED,6,4
RICKON,ROBB,UNDIRECTED,5,4
ROBB,SANSA,UNDIRECTED,3,4
ROBERT,SANSA,UNDIRECTED,8,4
ROBERT,TERRANCE-LYNDERLY,UNDIRECTED,4,4
ROBERT,YOHN_ROYCE,UNDIRECTED,4,4
ROBERT,STANNIS,UNDIRECTED,4,4
ROBERT,TAENA-OF-MYR,UNDIRECTED,5,4
ROBERT,TOMMEN,UNDIRECTED,5,4
ROBERT,TYRION,UNDIRECTED,6,4
RODRIK-HARLAW,SIGFRYD-HARLAW,UNDIRECTED,3,4
RODRIK-HARLAW,VICTARION,UNDIRECTED,3,4
ROOSE_BOLTON,STANNIS,UNDIRECTED,5,4
ROSLIN,WALDER,UNDIRECTED,3,4
RYMAN,WALDER-RIVERS,UNDIRECTED,5,4
SAM,STANNIS,UNDIRECTED,11,4
SAM,THEOBALD,UNDIRECTED,7,4
SAM,XHONDO,UNDIRECTED,18,4
HOUND,SANSA,UNDIRECTED,3,4
HOUND,THOROS,UNDIRECTED,3,4
HOUND,TICKLER,UNDIRECTED,4,4
HOUND,TIMEON,UNDIRECTED,4,4
HOUND,TYRION,UNDIRECTED,3,4
SANSA,TYRION,UNDIRECTED,6,4
SANSA,TYWIN,UNDIRECTED,3,4
SANSA,YOHN_ROYCE,UNDIRECTED,3,4
SARELLA,TYENE,UNDIRECTED,3,4
SHAE,TYRION,UNDIRECTED,3,4
SHAGWELL,TIMEON,UNDIRECTED,6,4
SHAGWELL,ZOLLO,UNDIRECTED,3,4
STANNIS,TOMMEN,UNDIRECTED,6,4
STANNIS,TYRION,UNDIRECTED,3,4
STANNIS,TYWIN,UNDIRECTED,4,4
SYLVA-SANTAGAR,TYENE,UNDIRECTED,3,4
SYMOND-TEMPLETON,YOHN_ROYCE,UNDIRECTED,4,4
TAENA-OF-MYR,TOMMEN,UNDIRECTED,8,4
TAENA-OF-MYR,TYRION,UNDIRECTED,3,4
TALBERT-SERRY,VICTARION,UNDIRECTED,10,4
TOMMEN,TYRION,UNDIRECTED,5,4
TOMMEN,TYWIN,UNDIRECTED,6,4
TYRION,TYWIN,UNDIRECTED,9,4
TYRION,VARYS,UNDIRECTED,7,4
