Source,Target,Type,Weight,book
JAREMY_RYKKER,THOREN-SMALLWOOD,UNDIRECTED,3,2
JARMAN-BUCKWELL,JEOR,UNDIRECTED,4,2
JARMAN-BUCKWELL,JON,UNDIRECTED,4,2
JARMAN-BUCKWELL,THOREN-SMALLWOOD,UNDIRECTED,6,2
JASON-MALLISTER,THEON,UNDIRECTED,4,2
JEOR,JON,UNDIRECTED,63,2
JEOR,JORAH,UNDIRECTED,3,2
JEOR,MANCE,UNDIRECTED,4,2
JEOR,OTTYN-WYTHERS,UNDIRECTED,3,2
JEOR,QHORIN_HALFHAND,UNDIRECTED,12,2
JEOR,SAM,UNDIRECTED,17,2
JEOR,THOREN-SMALLWOOD,UNDIRECTED,11,2
JHOGO,JORAH,UNDIRECTED,6,2
JOFFREY,LANCEL,UNDIRECTED,4,2
JOFFREY,LORAS,UNDIRECTED,3,2
JOFFREY,MACE,UNDIRECTED,4,2
JOFFREY,MANDON-MOORE,UNDIRECTED,8,2
JOFFREY,MARGAERY,UNDIRECTED,6,2
JOFFREY,MERYN_TRANT,UNDIRECTED,19,2
JOFFREY,MYRCELLA,UNDIRECTED,13,2
JOFFREY,OSMUND-KETTLEBLACK,UNDIRECTED,9,2
JOFFREY,LITTLEFINGER,UNDIRECTED,20,2
JOFFREY,POLLIVER,UNDIRECTED,3,2
JOFFREY,PYCELLE,UNDIRECTED,6,2
JOFFREY,RAFFORD,UNDIRECTED,3,2
JOFFREY,RENLY,UNDIRECTED,11,2
JOFFREY,ROBB,UNDIRECTED,16,2
JOFFREY,ROBERT,UNDIRECTED,20,2
JOFFREY,HOUND,UNDIRECTED,27,2
JOFFREY,SANSA,UNDIRECTED,76,2
JOFFREY,STANNIS,UNDIRECTED,21,2
JOFFREY,TICKLER,UNDIRECTED,4,2
JOFFREY,TOMMEN,UNDIRECTED,23,2
JOFFREY,TYRION,UNDIRECTED,92,2
JOFFREY,TYWIN,UNDIRECTED,11,2
JOFFREY,VARYS,UNDIRECTED,24,2
JOFFREY,YOREN,UNDIRECTED,3,2
JOJEN,LUWIN,UNDIRECTED,7,2
JOJEN,MEERA,UNDIRECTED,18,2
JOJEN,OSHA,UNDIRECTED,4,2
JOJEN,RICKON,UNDIRECTED,5,2
JON-FOSSOWAY,MATHIS-ROWAN,UNDIRECTED,3,2
JON,LARK,UNDIRECTED,4,2
JON,MANCE,UNDIRECTED,4,2
JON,NAN,UNDIRECTED,4,2
JON,OTTYN-WYTHERS,UNDIRECTED,3,2
JON,QHORIN_HALFHAND,UNDIRECTED,47,2
JON,RATTLESHIRT,UNDIRECTED,7,2
JON,RICKON,UNDIRECTED,5,2
JON,ROBB,UNDIRECTED,13,2
JON,ROBERT,UNDIRECTED,6,2
JON,SAM,UNDIRECTED,52,2
JON,STONESNAKE,UNDIRECTED,13,2
JON,THOREN-SMALLWOOD,UNDIRECTED,4,2
JON,YGRITTE,UNDIRECTED,12,2
GREATJON_UMBER,ROBB,UNDIRECTED,8,2
JORAH,PONO,UNDIRECTED,3,2
JORAH,RAKHARO,UNDIRECTED,3,2
JORAH,RHAEGAR,UNDIRECTED,4,2
JORAH,ROBERT,UNDIRECTED,7,2
KOSS,YOREN,UNDIRECTED,5,2
KYRA,THEON,UNDIRECTED,4,2
LANCEL,ROBERT,UNDIRECTED,4,2
LANCEL,SANSA,UNDIRECTED,3,2
LANCEL,TYRION,UNDIRECTED,18,2
LANCEL,VARYS,UNDIRECTED,3,2
LEOBALD-TALLHART,RODRIK,UNDIRECTED,5,2
LOLLYS-STOKEWORTH,TANDA-STOKEWORTH,UNDIRECTED,7,2
LOMMY_GREENHANDS,WEASEL,UNDIRECTED,7,2
LOMMY_GREENHANDS,WOTH,UNDIRECTED,3,2
LOMMY_GREENHANDS,YOREN,UNDIRECTED,13,2
LORAS,MACE,UNDIRECTED,6,2
LORAS,RENLY,UNDIRECTED,14,2
LORAS,ROBERT,UNDIRECTED,3,2
LORAS,STANNIS,UNDIRECTED,4,2
LORAS,TYRION,UNDIRECTED,8,2
LORENT-CASWELL,RENLY,UNDIRECTED,3,2
LORREN,SQUINT,UNDIRECTED,3,2
LORREN,THEON,UNDIRECTED,7,2
LORREN,URZEN,UNDIRECTED,3,2
LORREN,WEX-PYKE,UNDIRECTED,4,2
LUWIN,MEERA,UNDIRECTED,4,2
LUWIN,OSHA,UNDIRECTED,12,2
LUWIN,RICKON,UNDIRECTED,12,2
LUWIN,ROBB,UNDIRECTED,6,2
LUWIN,RODRIK,UNDIRECTED,18,2
LUWIN,THEON,UNDIRECTED,17,2
LUWIN,WALDER-(SON-OF-MERRETT),UNDIRECTED,4,2
LYSA,TYRION,UNDIRECTED,5,2
MACE,PAXTER-REDWYNE,UNDIRECTED,3,2
MACE,RANDYLL,UNDIRECTED,3,2
MACE,RENLY,UNDIRECTED,4,2
MACE,STANNIS,UNDIRECTED,3,2
MANCE,QHORIN_HALFHAND,UNDIRECTED,4,2
MANCE,THOREN-SMALLWOOD,UNDIRECTED,3,2
MANDON-MOORE,HOUND,UNDIRECTED,5,2
MANDON-MOORE,SANSA,UNDIRECTED,3,2
MANDON-MOORE,TYRION,UNDIRECTED,16,2
MARGAERY,RENLY,UNDIRECTED,13,2
MARGAERY,SANSA,UNDIRECTED,4,2
MARGAERY,VARYS,UNDIRECTED,3,2
MARTYN-RIVERS,ROBB,UNDIRECTED,3,2
MATHIS-ROWAN,RANDYLL,UNDIRECTED,4,2
MATHIS-ROWAN,RENLY,UNDIRECTED,8,2
MATHIS-ROWAN,STANNIS,UNDIRECTED,3,2
MEERA,OSHA,UNDIRECTED,6,2
MEERA,RICKON,UNDIRECTED,6,2
MELISANDRE,RENLY,UNDIRECTED,4,2
MELISANDRE,SELYSE-FLORENT,UNDIRECTED,6,2
MELISANDRE,STANNIS,UNDIRECTED,14,2
MERYN_TRANT,OSMUND-KETTLEBLACK,UNDIRECTED,8,2
MERYN_TRANT,POLLIVER,UNDIRECTED,3,2
MERYN_TRANT,RAFFORD,UNDIRECTED,3,2
MERYN_TRANT,HOUND,UNDIRECTED,10,2
MERYN_TRANT,TICKLER,UNDIRECTED,5,2
MERYN_TRANT,TYRION,UNDIRECTED,7,2
MIKKEN,OSHA,UNDIRECTED,3,2
MIKKEN,THEON,UNDIRECTED,4,2
MONFORDELARYON,STANNIS,UNDIRECTED,3,2
MYRCELLA,ROBB,UNDIRECTED,3,2
MYRCELLA,ROBERT,UNDIRECTED,4,2
MYRCELLA,HOUND,UNDIRECTED,4,2
MYRCELLA,SANSA,UNDIRECTED,6,2
MYRCELLA,TOMMEN,UNDIRECTED,12,2
MYRCELLA,TRYSTANE,UNDIRECTED,4,2
MYRCELLA,TYRION,UNDIRECTED,8,2
OLYVAR,ROBB,UNDIRECTED,4,2
OSHA,RICKON,UNDIRECTED,8,2
OSHA,ROBB,UNDIRECTED,3,2
OSHA,THEON,UNDIRECTED,4,2
OSMUND-KETTLEBLACK,OSNEY-KETTLEBLACK,UNDIRECTED,4,2
OSMUND-KETTLEBLACK,SANSA,UNDIRECTED,4,2
OSMUND-KETTLEBLACK,TYRION,UNDIRECTED,7,2
OTTYN-WYTHERS,SAM,UNDIRECTED,3,2
PALLA,THEON,UNDIRECTED,3,2
PATCHFACE,STANNIS,UNDIRECTED,6,2
PERWYN,ROBB,UNDIRECTED,3,2
PERWYN,WENDEL-MANDERLY,UNDIRECTED,3,2
LITTLEFINGER,PODRICK,UNDIRECTED,4,2
LITTLEFINGER,PYCELLE,UNDIRECTED,8,2
LITTLEFINGER,RENLY,UNDIRECTED,5,2
LITTLEFINGER,SANSA,UNDIRECTED,4,2
LITTLEFINGER,STANNIS,UNDIRECTED,8,2
LITTLEFINGER,TYRION,UNDIRECTED,41,2
LITTLEFINGER,VARYS,UNDIRECTED,27,2
PODRICK,TYRION,UNDIRECTED,13,2
POLLIVER,RAFFORD,UNDIRECTED,7,2
POLLIVER,HOUND,UNDIRECTED,3,2
POLLIVER,TICKLER,UNDIRECTED,3,2
POLLIVER,WEESE,UNDIRECTED,3,2
PRESTON-GREENFIELD,TYRION,UNDIRECTED,3,2
PYAT-PREE,XARO-XHOAN-DAXOS,UNDIRECTED,10,2
PYCELLE,ROBERT,UNDIRECTED,3,2
PYCELLE,SHAGGA,UNDIRECTED,4,2
PYCELLE,STANNIS,UNDIRECTED,3,2
PYCELLE,TYRION,UNDIRECTED,21,2
PYCELLE,VARYS,UNDIRECTED,9,2
PYLOS,SHIREEN,UNDIRECTED,5,2
PYLOS,STANNIS,UNDIRECTED,11,2
QHORIN_HALFHAND,RATTLESHIRT,UNDIRECTED,3,2
QHORIN_HALFHAND,STONESNAKE,UNDIRECTED,6,2
QHORIN_HALFHAND,THOREN-SMALLWOOD,UNDIRECTED,3,2
QYBURN,ROOSE_BOLTON,UNDIRECTED,3,2
RAFFORD,HOUND,UNDIRECTED,3,2
RAFFORD,TICKLER,UNDIRECTED,4,2
RAMSAY,REEK,UNDIRECTED,4,2
RAMSAY,ROBB,UNDIRECTED,3,2
RAMSAY,RODRIK,UNDIRECTED,5,2
RAMSAY,ROOSE_BOLTON,UNDIRECTED,5,2
RANDYLL,RENLY,UNDIRECTED,6,2
RANDYLL,STANNIS,UNDIRECTED,3,2
RATTLESHIRT,YGRITTE,UNDIRECTED,4,2
RAMSAY,THEON,UNDIRECTED,14,2
RENLY,ROBB,UNDIRECTED,22,2
RENLY,ROBERT,UNDIRECTED,29,2
RENLY,SANSA,UNDIRECTED,4,2
RENLY,STANNIS,UNDIRECTED,70,2
RENLY,STEFFON,UNDIRECTED,3,2
RENLY,TYRION,UNDIRECTED,14,2
RENLY,TYWIN,UNDIRECTED,3,2
RENLY,VARYS,UNDIRECTED,5,2
RHAEGAR,ROBERT,UNDIRECTED,5,2
RHAEGAR,VISERYS,UNDIRECTED,3,2
RHAENYS,VISENYA,UNDIRECTED,3,2
RICKARD,ROBB,UNDIRECTED,3,2
RICKON,ROBB,UNDIRECTED,12,2
RICKON,RODRIK,UNDIRECTED,3,2
RICKON,SANSA,UNDIRECTED,5,2
RICKON,THEON,UNDIRECTED,8,2
RICKON,WALDER-(SON-OF-MERRETT),UNDIRECTED,5,2
ROBB,ROBERT,UNDIRECTED,3,2
ROBB,RODRIK,UNDIRECTED,9,2
ROBB,ROOSE_BOLTON,UNDIRECTED,7,2
ROBB,SANSA,UNDIRECTED,11,2
ROBB,STAFFORD,UNDIRECTED,5,2
ROBB,STANNIS,UNDIRECTED,12,2
ROBB,THEON,UNDIRECTED,21,2
ROBB,TYRION,UNDIRECTED,18,2
ROBB,TYWIN,UNDIRECTED,6,2
ROBB,VARYS,UNDIRECTED,3,2
ROBB,WALDER,UNDIRECTED,6,2
ROBB,WYMAN-MANDERLY,UNDIRECTED,3,2
ROBERT,SANSA,UNDIRECTED,6,2
ROBERT,STANNIS,UNDIRECTED,25,2
ROBERT,TYRION,UNDIRECTED,10,2
ROBERT,TYWIN,UNDIRECTED,4,2
ROBERT,VARYS,UNDIRECTED,4,2
ROBETT-GLOVER,RORGE,UNDIRECTED,3,2
ROBETT-GLOVER,VARGO-HOAT,UNDIRECTED,3,2
RODRIK,ROOSE_BOLTON,UNDIRECTED,4,2
RODRIK,THEON,UNDIRECTED,12,2
RODRIK,WALDER-(SON-OF-MERRETT),UNDIRECTED,3,2
RODRIK,WYMAN-MANDERLY,UNDIRECTED,6,2
ROOSE_BOLTON,TYWIN,UNDIRECTED,5,2
ROOSE_BOLTON,VARGO-HOAT,UNDIRECTED,6,2
ROOSE_BOLTON,WALDER,UNDIRECTED,3,2
RORGE,VARGO-HOAT,UNDIRECTED,3,2
RORGE,YOREN,UNDIRECTED,4,2
SALLADHOR-SAAN,STANNIS,UNDIRECTED,6,2
HOUND,SANSA,UNDIRECTED,19,2
HOUND,TICKLER,UNDIRECTED,5,2
HOUND,TOMMEN,UNDIRECTED,5,2
HOUND,TYRION,UNDIRECTED,13,2
SANSA,STANNIS,UNDIRECTED,8,2
SANSA,TANDA-STOKEWORTH,UNDIRECTED,4,2
SANSA,TOMMEN,UNDIRECTED,10,2
SANSA,TYRION,UNDIRECTED,31,2
SELYSE-FLORENT,STANNIS,UNDIRECTED,15,2
SHADD,WENDEL-MANDERLY,UNDIRECTED,3,2
SHAE,STANNIS,UNDIRECTED,3,2
SHAE,TYRION,UNDIRECTED,30,2
SHAE,TYSHA,UNDIRECTED,3,2
SHAE,VARYS,UNDIRECTED,16,2
SHAGGA,TIMETT,UNDIRECTED,4,2
SHAGGA,TYRION,UNDIRECTED,15,2
SQUINT,THEON,UNDIRECTED,3,2
STANNIS,STEFFON,UNDIRECTED,3,2
STANNIS,TYRION,UNDIRECTED,39,2
STANNIS,TYWIN,UNDIRECTED,4,2
STANNIS,VARYS,UNDIRECTED,5,2
STONESNAKE,YGRITTE,UNDIRECTED,3,2
STYGG,THEON,UNDIRECTED,4,2
STYGG,WERLAG,UNDIRECTED,3,2
SYRIO_FOREL,YOREN,UNDIRECTED,3,2
TANDA-STOKEWORTH,TYRION,UNDIRECTED,4,2
THEON,URZEN,UNDIRECTED,3,2
THEON,VICTARION,UNDIRECTED,3,2
THEON,WERLAG,UNDIRECTED,3,2
THEON,WEX-PYKE,UNDIRECTED,14,2
TIMETT,TYRION,UNDIRECTED,10,2
TIMETT,VARYS,UNDIRECTED,3,2
TOMMEN,TYRION,UNDIRECTED,10,2
TYRION,TYSHA,UNDIRECTED,4,2
TYRION,TYWIN,UNDIRECTED,6,2
TYRION,VARYS,UNDIRECTED,63,2
TYRION,VYLARR,UNDIRECTED,6,2
TYWIN,VARGO-HOAT,UNDIRECTED,4,2
TYWIN,WEESE,UNDIRECTED,7,2
WALDER-(SON-OF-JAMMOS),WALDER-(SON-OF-MERRETT),UNDIRECTED,5,2
WALDER-(SON-OF-MERRETT),WEX-PYKE,UNDIRECTED,4,2
WEASEL,WEESE,UNDIRECTED,6,2
WOTH,YOREN,UNDIRECTED,4,2
PALLA,RAMSAY,UNDIRECTED,3,
